Running 360 combos (PILOT D2 only)...
[  1/360] vmr-ema30-te0-sk0.5-tc20           d2=   2278.0 trd=  70  eta=4.1min
[  2/360] vmr-ema30-te0-sk0.5-tc30           d2=   1547.5 trd=  63  eta=4.0min
[  3/360] vmr-ema30-te0-sk0.5-tc50           d2=  -2416.5 trd=   8  eta=4.1min
[  4/360] vmr-ema30-te0-sk1.0-tc20           d2=   1969.0 trd=  70  eta=4.1min
[  5/360] vmr-ema30-te0-sk1.0-tc30           d2=   1555.5 trd=  63  eta=4.0min
[  6/360] vmr-ema30-te0-sk1.0-tc50           d2=  -2416.5 trd=   8  eta=4.0min
[  7/360] vmr-ema30-te0-sk1.5-tc20           d2=   1969.0 trd=  70  eta=3.9min
[  8/360] vmr-ema30-te0-sk1.5-tc30           d2=   1548.5 trd=  63  eta=3.9min
[  9/360] vmr-ema30-te0-sk1.5-tc50           d2=  -2416.5 trd=   8  eta=3.9min
[218/360] vmr-ema80-te2-sk0.5-tc30           d2=   2745.0 trd=   4  eta=1.6min
[219/360] vmr-ema80-te2-sk0.5-tc50           d2=   2623.0 trd=   3  eta=1.6min
[220/360] vmr-ema80-te2-sk1.0-tc20           d2=  -1969.0 trd=  14  eta=1.6min
[221/360] vmr-ema80-te2-sk1.0-tc30           d2=   2745.0 trd=   4  eta=1.5min
[222/360] vmr-ema80-te2-sk1.0-tc50           d2=   2623.0 trd=   3  eta=1.5min
[223/360] vmr-ema80-te2-sk1.5-tc20           d2=   3188.5 trd=  25  eta=1.5min
[224/360] vmr-ema80-te2-sk1.5-tc30           d2=   2655.0 trd=   5  eta=1.5min
[225/360] vmr-ema80-te2-sk1.5-tc50           d2=   2533.0 trd=   4  eta=1.5min
[226/360] vmr-ema80-te2-sk2.0-tc20           d2=   3251.0 trd=  48  eta=1.5min
[227/360] vmr-ema80-te2-sk2.0-tc30           d2=   2854.0 trd=  21  eta=1.5min
[228/360] vmr-ema80-te2-sk2.0-tc50           d2=   2533.0 trd=   4  eta=1.5min
[229/360] vmr-ema80-te2-sk2.5-tc20           d2=   3032.5 trd=  43  eta=1.5min
[230/360] vmr-ema80-te2-sk2.5-tc30           d2=   2611.0 trd=  21  eta=1.4min
[231/360] vmr-ema80-te2-sk2.5-tc50           d2=  -2107.0 trd=  10  eta=1.4min
[232/360] vmr-ema80-te2-sk3.0-tc20           d2=  -2036.5 trd=  13  eta=1.4min
[233/360] vmr-ema80-te2-sk3.0-tc30           d2=   3039.5 trd=  40  eta=1.4min
[234/360] vmr-ema80-te2-sk3.0-tc50           d2=  -2107.0 trd=  10  eta=1.4min
[235/360] vmr-ema80-te3-sk0.5-tc20           d2=   2708.0 trd=   5  eta=1.4min
[236/360] vmr-ema80-te3-sk0.5-tc30           d2=   2708.0 trd=   5  eta=1.4min
[237/360] vmr-ema80-te3-sk0.5-tc50           d2=   2708.0 trd=   5  eta=1.4min
[238/360] vmr-ema80-te3-sk1.0-tc20           d2=  -1914.5 trd=  14  eta=1.4min
[239/360] vmr-ema80-te3-sk1.0-tc30           d2=  -2169.5 trd=  14  eta=1.3min
[240/360] vmr-ema80-te3-sk1.0-tc50           d2=  -1957.5 trd=  12  eta=1.3min
[241/360] vmr-ema80-te3-sk1.5-tc20           d2=  -1906.5 trd=  14  eta=1.3min
[242/360] vmr-ema80-te3-sk1.5-tc30           d2=  -2161.5 trd=  14  eta=1.3min
[243/360] vmr-ema80-te3-sk1.5-tc50           d2=  -2141.5 trd=  13  eta=1.3min
[244/360] vmr-ema80-te3-sk2.0-tc20           d2=  -1986.5 trd=  12  eta=1.3min
[245/360] vmr-ema80-te3-sk2.0-tc30           d2=  -2241.5 trd=  12  eta=1.3min
[246/360] vmr-ema80-te3-sk2.0-tc50           d2=  -2221.5 trd=  11  eta=1.3min
[247/360] vmr-ema80-te3-sk2.5-tc20           d2=  -1986.5 trd=  12  eta=1.3min
[248/360] vmr-ema80-te3-sk2.5-tc30           d2=  -2221.5 trd=  12  eta=1.2min
[249/360] vmr-ema80-te3-sk2.5-tc50           d2=  -2221.5 trd=  11  eta=1.2min
[250/360] vmr-ema80-te3-sk3.0-tc20           d2=  -1884.0 trd=  12  eta=1.2min
[251/360] vmr-ema80-te3-sk3.0-tc30           d2=  -2139.0 trd=  12  eta=1.2min
[252/360] vmr-ema80-te3-sk3.0-tc50           d2=  -1935.0 trd=  10  eta=1.2min
[253/360] vmr-ema80-te4-sk0.5-tc20           d2=   2708.0 trd=   5  eta=1.2min
[254/360] vmr-ema80-te4-sk0.5-tc30           d2=   2708.0 trd=   5  eta=1.2min
[255/360] vmr-ema80-te4-sk0.5-tc50           d2=   2708.0 trd=   5  eta=1.2min
[256/360] vmr-ema80-te4-sk1.0-tc20           d2=  -2010.0 trd=  16  eta=1.2min
[257/360] vmr-ema80-te4-sk1.0-tc30           d2=  -2010.0 trd=  16  eta=1.1min
[258/360] vmr-ema80-te4-sk1.0-tc50           d2=  -2010.0 trd=  16  eta=1.1min
[259/360] vmr-ema80-te4-sk1.5-tc20           d2=  -2010.0 trd=  16  eta=1.1min
[260/360] vmr-ema80-te4-sk1.5-tc30           d2=  -2010.0 trd=  16  eta=1.1min
[261/360] vmr-ema80-te4-sk1.5-tc50           d2=  -2010.0 trd=  16  eta=1.1min
[262/360] vmr-ema80-te4-sk2.0-tc20           d2=  -2119.0 trd=  13  eta=1.1min
[263/360] vmr-ema80-te4-sk2.0-tc30           d2=  -2119.0 trd=  13  eta=1.1min
[264/360] vmr-ema80-te4-sk2.0-tc50           d2=  -2119.0 trd=  13  eta=1.1min
[265/360] vmr-ema80-te4-sk2.5-tc20           d2=  -2119.0 trd=  13  eta=1.1min
[266/360] vmr-ema80-te4-sk2.5-tc30           d2=  -2119.0 trd=  13  eta=1.0min
[267/360] vmr-ema80-te4-sk2.5-tc50           d2=  -2119.0 trd=  13  eta=1.0min
[268/360] vmr-ema80-te4-sk3.0-tc20           d2=  -2016.5 trd=  13  eta=1.0min
[269/360] vmr-ema80-te4-sk3.0-tc30           d2=  -2016.5 trd=  13  eta=1.0min
[270/360] vmr-ema80-te4-sk3.0-tc50           d2=  -2016.5 trd=  13  eta=1.0min
[271/360] vmr-ema120-te0-sk0.5-tc20          d2=  -2077.0 trd=  14  eta=1.0min
[272/360] vmr-ema120-te0-sk0.5-tc30          d2=   2837.5 trd=   4  eta=1.0min
[273/360] vmr-ema120-te0-sk0.5-tc50          d2=   2591.5 trd=  35  eta=1.0min
[274/360] vmr-ema120-te0-sk1.0-tc20          d2=  -2069.0 trd=  14  eta=1.0min
[275/360] vmr-ema120-te0-sk1.0-tc30          d2=   2837.5 trd=   4  eta=0.9min
[276/360] vmr-ema120-te0-sk1.0-tc50          d2=   2594.5 trd=  35  eta=0.9min
[277/360] vmr-ema120-te0-sk1.5-tc20          d2=  -1920.0 trd=  14  eta=0.9min
[278/360] vmr-ema120-te0-sk1.5-tc30          d2=   2837.5 trd=   4  eta=0.9min
[279/360] vmr-ema120-te0-sk1.5-tc50          d2=   2602.5 trd=  35  eta=0.9min
[280/360] vmr-ema120-te0-sk2.0-tc20          d2=   2722.0 trd=  25  eta=0.9min
[281/360] vmr-ema120-te0-sk2.0-tc30          d2=  -1895.5 trd=  13  eta=0.9min
[282/360] vmr-ema120-te0-sk2.0-tc50          d2=   2608.5 trd=  35  eta=0.9min
[283/360] vmr-ema120-te0-sk2.5-tc20          d2=   2725.0 trd=  25  eta=0.9min
[284/360] vmr-ema120-te0-sk2.5-tc30          d2=  -1892.5 trd=  13  eta=0.8min
[285/360] vmr-ema120-te0-sk2.5-tc50          d2=   2604.5 trd=  35  eta=0.8min
[286/360] vmr-ema120-te0-sk3.0-tc20          d2=   2642.5 trd=  24  eta=0.8min
[287/360] vmr-ema120-te0-sk3.0-tc30          d2=  -1892.5 trd=  13  eta=0.8min
[288/360] vmr-ema120-te0-sk3.0-tc50          d2=  -2090.0 trd=  10  eta=0.8min
[289/360] vmr-ema120-te1-sk0.5-tc20          d2=   2542.0 trd=   5  eta=0.8min
[290/360] vmr-ema120-te1-sk0.5-tc30          d2=  -2105.0 trd=  11  eta=0.8min
[291/360] vmr-ema120-te1-sk0.5-tc50          d2=  -1876.0 trd=   9  eta=0.8min
[292/360] vmr-ema120-te1-sk1.0-tc20          d2=   2542.0 trd=   5  eta=0.8min
[293/360] vmr-ema120-te1-sk1.0-tc30          d2=  -2105.0 trd=  11  eta=0.7min
[294/360] vmr-ema120-te1-sk1.0-tc50          d2=  -1868.0 trd=   9  eta=0.7min
[295/360] vmr-ema120-te1-sk1.5-tc20          d2=   2542.0 trd=   5  eta=0.7min
[296/360] vmr-ema120-te1-sk1.5-tc30          d2=  -1852.5 trd=  12  eta=0.7min
[297/360] vmr-ema120-te1-sk1.5-tc50          d2=  -1868.0 trd=   9  eta=0.7min
[298/360] vmr-ema120-te1-sk2.0-tc20          d2=   2782.0 trd=  26  eta=0.7min
[299/360] vmr-ema120-te1-sk2.0-tc30          d2=  -1852.5 trd=  12  eta=0.7min
[300/360] vmr-ema120-te1-sk2.0-tc50          d2=  -1868.0 trd=   9  eta=0.7min
[301/360] vmr-ema120-te1-sk2.5-tc20          d2=   3223.5 trd=  26  eta=0.7min
[302/360] vmr-ema120-te1-sk2.5-tc30          d2=   3238.0 trd=  40  eta=0.6min
[303/360] vmr-ema120-te1-sk2.5-tc50          d2=  -1868.0 trd=   9  eta=0.6min
[304/360] vmr-ema120-te1-sk3.0-tc20          d2=  -1941.5 trd=  15  eta=0.6min
[305/360] vmr-ema120-te1-sk3.0-tc30          d2=   2679.0 trd=  18  eta=0.6min
[306/360] vmr-ema120-te1-sk3.0-tc50          d2=  -1868.0 trd=   9  eta=0.6min
[307/360] vmr-ema120-te2-sk0.5-tc20          d2=   2830.0 trd=   6  eta=0.6min
[308/360] vmr-ema120-te2-sk0.5-tc30          d2=   2867.0 trd=   4  eta=0.6min
[309/360] vmr-ema120-te2-sk0.5-tc50          d2=   2891.0 trd=   4  eta=0.6min
[310/360] vmr-ema120-te2-sk1.0-tc20          d2=   2830.0 trd=   6  eta=0.6min
[311/360] vmr-ema120-te2-sk1.0-tc30          d2=   2867.0 trd=   4  eta=0.5min
[312/360] vmr-ema120-te2-sk1.0-tc50          d2=   2891.0 trd=   4  eta=0.5min
[313/360] vmr-ema120-te2-sk1.5-tc20          d2=   2797.5 trd=  25  eta=0.5min
[314/360] vmr-ema120-te2-sk1.5-tc30          d2=   3172.5 trd=  20  eta=0.5min
[315/360] vmr-ema120-te2-sk1.5-tc50          d2=   2533.0 trd=   4  eta=0.5min
[316/360] vmr-ema120-te2-sk2.0-tc20          d2=   2883.5 trd=  27  eta=0.5min
[317/360] vmr-ema120-te2-sk2.0-tc30          d2=   3172.5 trd=  20  eta=0.5min
[318/360] vmr-ema120-te2-sk2.0-tc50          d2=   2533.0 trd=   4  eta=0.5min
[319/360] vmr-ema120-te2-sk2.5-tc20          d2=   2854.5 trd=  25  eta=0.5min
[320/360] vmr-ema120-te2-sk2.5-tc30          d2=   3170.0 trd=  20  eta=0.4min
[321/360] vmr-ema120-te2-sk2.5-tc50          d2=   2533.0 trd=   4  eta=0.4min
[322/360] vmr-ema120-te2-sk3.0-tc20          d2=   2865.5 trd=  24  eta=0.4min
[323/360] vmr-ema120-te2-sk3.0-tc30          d2=  -1573.5 trd=  46  eta=0.4min
[324/360] vmr-ema120-te2-sk3.0-tc50          d2=   2721.0 trd=  17  eta=0.4min
[325/360] vmr-ema120-te3-sk0.5-tc20          d2=   2708.0 trd=   5  eta=0.4min
[326/360] vmr-ema120-te3-sk0.5-tc30          d2=   2708.0 trd=   5  eta=0.4min
[327/360] vmr-ema120-te3-sk0.5-tc50          d2=   2708.0 trd=   5  eta=0.4min
[328/360] vmr-ema120-te3-sk1.0-tc20          d2=   2708.0 trd=   5  eta=0.4min
[329/360] vmr-ema120-te3-sk1.0-tc30          d2=   2708.0 trd=   5  eta=0.3min
[330/360] vmr-ema120-te3-sk1.0-tc50          d2=   2708.0 trd=   5  eta=0.3min
[331/360] vmr-ema120-te3-sk1.5-tc20          d2=  -1906.5 trd=  14  eta=0.3min
[332/360] vmr-ema120-te3-sk1.5-tc30          d2=  -2161.5 trd=  14  eta=0.3min
[333/360] vmr-ema120-te3-sk1.5-tc50          d2=  -2141.5 trd=  13  eta=0.3min
[334/360] vmr-ema120-te3-sk2.0-tc20          d2=  -1906.5 trd=  14  eta=0.3min
[335/360] vmr-ema120-te3-sk2.0-tc30          d2=  -2141.5 trd=  14  eta=0.3min
[336/360] vmr-ema120-te3-sk2.0-tc50          d2=  -2121.5 trd=  13  eta=0.3min
[337/360] vmr-ema120-te3-sk2.5-tc20          d2=  -1886.5 trd=  14  eta=0.3min
[338/360] vmr-ema120-te3-sk2.5-tc30          d2=  -2141.5 trd=  14  eta=0.2min
[339/360] vmr-ema120-te3-sk2.5-tc50          d2=  -2121.5 trd=  13  eta=0.2min
[340/360] vmr-ema120-te3-sk3.0-tc20          d2=  -1966.5 trd=  12  eta=0.2min
[341/360] vmr-ema120-te3-sk3.0-tc30          d2=  -2201.5 trd=  12  eta=0.2min
[342/360] vmr-ema120-te3-sk3.0-tc50          d2=  -2221.5 trd=  11  eta=0.2min
[343/360] vmr-ema120-te4-sk0.5-tc20          d2=   2708.0 trd=   5  eta=0.2min
[344/360] vmr-ema120-te4-sk0.5-tc30          d2=   2708.0 trd=   5  eta=0.2min
[345/360] vmr-ema120-te4-sk0.5-tc50          d2=   2708.0 trd=   5  eta=0.2min
[346/360] vmr-ema120-te4-sk1.0-tc20          d2=   2708.0 trd=   5  eta=0.2min
[347/360] vmr-ema120-te4-sk1.0-tc30          d2=   2708.0 trd=   5  eta=0.1min
[348/360] vmr-ema120-te4-sk1.0-tc50          d2=   2708.0 trd=   5  eta=0.1min
[349/360] vmr-ema120-te4-sk1.5-tc20          d2=  -2010.0 trd=  16  eta=0.1min
[350/360] vmr-ema120-te4-sk1.5-tc30          d2=  -2010.0 trd=  16  eta=0.1min
[351/360] vmr-ema120-te4-sk1.5-tc50          d2=  -2010.0 trd=  16  eta=0.1min
[352/360] vmr-ema120-te4-sk2.0-tc20          d2=  -2010.0 trd=  16  eta=0.1min
[353/360] vmr-ema120-te4-sk2.0-tc30          d2=  -2010.0 trd=  16  eta=0.1min
[354/360] vmr-ema120-te4-sk2.0-tc50          d2=  -2010.0 trd=  16  eta=0.1min
[355/360] vmr-ema120-te4-sk2.5-tc20          d2=  -2010.0 trd=  16  eta=0.1min
[356/360] vmr-ema120-te4-sk2.5-tc30          d2=  -2010.0 trd=  16  eta=0.0min
[357/360] vmr-ema120-te4-sk2.5-tc50          d2=  -2010.0 trd=  16  eta=0.0min
[358/360] vmr-ema120-te4-sk3.0-tc20          d2=  -2119.0 trd=  13  eta=0.0min
[359/360] vmr-ema120-te4-sk3.0-tc30          d2=  -2119.0 trd=  13  eta=0.0min
[360/360] vmr-ema120-te4-sk3.0-tc50          d2=  -2119.0 trd=  13  eta=0.0min

Results written to /Users/samuelshi/IMC-Prosperity-2026-personal/R3/analysis/sweep_vev_meanrev_pilot.json

Top 10:
  vmr-ema50-te1-sk1.0-tc30           d2=   4400.0 trd=  77
  vmr-ema30-te2-sk1.0-tc50           d2=   4119.0 trd=  52
  vmr-ema30-te2-sk2.0-tc30           d2=   3858.0 trd=  52
  vmr-ema30-te1-sk1.0-tc30           d2=   3758.5 trd=  58
  vmr-ema30-te1-sk0.5-tc30           d2=   3754.5 trd=  58
  vmr-ema30-te2-sk2.5-tc50           d2=   3753.0 trd=  56
  vmr-ema30-te2-sk1.5-tc30           d2=   3697.0 trd=  36
  vmr-ema80-te2-sk2.0-tc20           d2=   3251.0 trd=  48
  vmr-ema120-te1-sk2.5-tc30          d2=   3238.0 trd=  40
  vmr-ema120-te1-sk2.5-tc20          d2=   3223.5 trd=  26
